user_id,signup_date,country,device_type,acquisition_channel,user_type,company_size,experiment_group
U01803,2025-04-24,USA,Desktop,Google Ads,Individual,1,B
U01804,2025-01-08,USA,Tablet,Direct,Business,347,A
U01805,2025-03-19,India,Desktop,Direct,Individual,1,B
U01806,2025-06-25,Australia,Tablet,Organic,Individual,1,A
U01807,2025-04-21,Canada,Mobile,LinkedIn Ads,Individual,1,A
U01808,2025-01-20,UK,Mobile,Direct,Business,313,A
U01809,2025-01-13,Canada,Desktop,Direct,Business,268,B
U01810,2025-04-24,Canada,Tablet,Direct,Individual,1,B
U01811,2025-04-12,India,Mobile,Google Ads,Individual,1,B
U01812,2025-04-25,UK,Desktop,Google Ads,Business,371,A
U01813,2025-01-03,UK,Tablet,LinkedIn Ads,Business,174,A
U01814,2025-04-26,Australia,Tablet,Google Ads,Individual,1,A
U01815,2025-06-03,India,Tablet,Organic,Individual,1,B
U01816,2025-01-22,India,Tablet,Google Ads,Business,206,A
U01817,2025-03-13,Canada,Mobile,Organic,Business,33,B
U01818,2025-05-29,UK,Desktop,Direct,Business,433,A
U01819,2025-01-20,UK,Desktop,Referral,Individual,1,B
U01820,2025-05-03,India,Mobile,Referral,Business,167,A
U01821,2025-05-09,UK,Tablet,Direct,Individual,1,A
U01822,2025-05-27,USA,Mobile,Organic,Individual,1,A
U01823,2025-03-25,UK,Desktop,Google Ads,Individual,1,A
U01824,2025-06-03,Australia,Tablet,Referral,Individual,1,A
U01825,2025-04-16,Australia,Tablet,Google Ads,Individual,1,B
U01826,2025-03-30,UK,Tablet,Organic,Individual,1,B
U01827,2025-01-22,USA,Mobile,LinkedIn Ads,Business,417,B
U01828,2025-06-04,UK,Mobile,Direct,Business,19,A
U01829,2025-02-03,India,Tablet,Referral,Business,55,B
U01830,2025-05-25,UK,Desktop,Direct,Individual,1,B
U01831,2025-06-15,India,Tablet,Google Ads,Business,391,A
U01832,2025-06-21,USA,Mobile,Referral,Business,292,A
U01833,2025-01-07,Australia,Desktop,Referral,Individual,1,B
U01834,2025-04-05,Canada,Desktop,LinkedIn Ads,Individual,1,B
U01835,2025-02-11,India,Mobile,Google Ads,Individual,1,B
U01836,2025-06-12,India,Mobile,LinkedIn Ads,Individual,1,A
U01837,2025-05-05,Australia,Desktop,Referral,Business,194,B
U01838,2025-03-13,Canada,Mobile,Referral,Business,15,A
U01839,2025-01-16,UK,Desktop,Direct,Business,262,A
U01840,2025-05-21,Canada,Tablet,Direct,Individual,1,B
U01841,2025-06-28,UK,Desktop,LinkedIn Ads,Business,28,A
U01842,2025-05-16,USA,Desktop,Direct,Business,317,B
U01843,2025-03-02,Canada,Mobile,Organic,Individual,1,A
U01844,2025-01-08,USA,Desktop,LinkedIn Ads,Individual,1,B
U01845,2025-06-25,UK,Desktop,Google Ads,Individual,1,B
U01846,2025-01-05,USA,Desktop,Organic,Individual,1,B
U01847,2025-01-23,UK,Tablet,Direct,Business,430,B
U01848,2025-05-02,USA,Mobile,LinkedIn Ads,Business,144,B
U01849,2025-04-06,USA,Desktop,Referral,Business,428,A
U01850,2025-02-27,USA,Mobile,Organic,Business,174,A
U01851,2025-06-18,India,Mobile,Organic,Business,497,A
U01852,2025-06-27,UK,Mobile,Organic,Individual,1,A
U01853,2025-01-19,Australia,Desktop,Referral,Business,2,B
U01854,2025-02-17,India,Tablet,Organic,Individual,1,B
U01855,2025-03-18,Canada,Desktop,Organic,Individual,1,B
U01856,2025-05-18,USA,Tablet,LinkedIn Ads,Individual,1,B
U01857,2025-05-13,USA,Desktop,Organic,Business,170,B
U01858,2025-03-19,India,Tablet,LinkedIn Ads,Individual,1,B
U01859,2025-03-20,UK,Mobile,Referral,Individual,1,B
U01860,2025-06-08,Australia,Tablet,Referral,Individual,1,B
U01861,2025-03-17,Australia,Desktop,Google Ads,Business,333,A
U01862,2025-05-16,India,Mobile,Direct,Individual,1,A
U01863,2025-01-20,Australia,Tablet,Organic,Business,247,A
U01864,2025-06-15,UK,Mobile,LinkedIn Ads,Individual,1,B
U01865,2025-02-15,UK,Mobile,Google Ads,Business,428,B
U01866,2025-03-30,India,Tablet,Google Ads,Business,30,A
U01867,2025-03-05,Australia,Mobile,Organic,Individual,1,B
U01868,2025-04-07,UK,Mobile,Direct,Business,235,B
U01869,2025-01-20,Canada,Mobile,Organic,Business,140,B
U01870,2025-05-03,USA,Tablet,Referral,Individual,1,A
U01871,2025-04-09,Canada,Desktop,Google Ads,Individual,1,A
U01872,2025-03-22,UK,Tablet,LinkedIn Ads,Business,232,A
U01873,2025-02-20,Australia,Tablet,Referral,Business,487,A
U01874,2025-04-07,UK,Desktop,LinkedIn Ads,Business,391,A
U01875,2025-01-21,USA,Desktop,Organic,Individual,1,B
U01876,2025-04-18,Australia,Tablet,Google Ads,Individual,1,B
U01877,2025-05-08,USA,Tablet,Google Ads,Business,432,B
U01878,2025-01-02,UK,Desktop,Google Ads,Business,157,A
U01879,2025-05-21,Canada,Desktop,Referral,Business,448,B
U01880,2025-04-04,USA,Mobile,Google Ads,Individual,1,A
U01881,2025-06-25,UK,Desktop,Organic,Individual,1,A
U01882,2025-03-17,Australia,Mobile,Referral,Business,199,A
U01883,2025-05-21,USA,Tablet,Direct,Business,277,A
U01884,2025-06-27,Canada,Tablet,Referral,Individual,1,A
U01885,2025-05-28,UK,Tablet,Direct,Business,406,B
U01886,2025-06-15,UK,Desktop,Direct,Individual,1,B
U01887,2025-06-19,UK,Mobile,Direct,Business,112,B
U01888,2025-04-03,India,Tablet,Referral,Business,477,A
U01889,2025-04-02,Australia,Desktop,Google Ads,Individual,1,A
U01890,2025-03-17,UK,Desktop,Organic,Individual,1,A
U01891,2025-01-04,USA,Desktop,Referral,Individual,1,B
U01892,2025-01-02,UK,Desktop,Direct,Business,300,A
U01893,2025-02-06,India,Mobile,LinkedIn Ads,Business,330,B
U01894,2025-01-14,Canada,Desktop,Referral,Individual,1,B
U01895,2025-05-29,India,Mobile,LinkedIn Ads,Business,144,B
U01896,2025-06-26,Australia,Tablet,Referral,Individual,1,A
U01897,2025-05-29,India,Tablet,Direct,Business,159,B
U01898,2025-01-08,Australia,Desktop,Organic,Individual,1,B
U01899,2025-05-21,Canada,Tablet,Google Ads,Business,351,B
U01900,2025-05-23,UK,Tablet,Referral,Business,46,A
U01901,2025-01-03,UK,Mobile,Organic,Business,77,B
U01902,2025-06-25,UK,Mobile,Referral,Individual,1,A
U01903,2025-03-08,UK,Desktop,Google Ads,Business,214,B
U01904,2025-04-21,Australia,Tablet,Organic,Business,323,A
U01905,2025-04-08,UK,Mobile,LinkedIn Ads,Business,41,A
U01906,2025-02-09,UK,Mobile,Organic,Business,317,A
U01907,2025-03-16,Canada,Mobile,LinkedIn Ads,Individual,1,B
U01908,2025-02-23,Canada,Mobile,LinkedIn Ads,Business,9,B
U01909,2025-04-11,Australia,Tablet,Google Ads,Individual,1,B
U01910,2025-01-26,Canada,Mobile,Direct,Business,325,B
U01911,2025-01-22,Australia,Mobile,LinkedIn Ads,Individual,1,A
U01912,2025-05-15,USA,Desktop,Direct,Individual,1,A
U01913,2025-04-15,UK,Mobile,Organic,Individual,1,A
U01914,2025-01-16,USA,Desktop,Referral,Individual,1,B
U01915,2025-04-21,USA,Tablet,LinkedIn Ads,Individual,1,A
U01916,2025-03-29,Canada,Mobile,Google Ads,Individual,1,B
U01917,2025-03-16,Canada,Desktop,Referral,Individual,1,A
U01918,2025-02-16,USA,Mobile,Google Ads,Business,366,B
U01919,2025-05-06,Australia,Mobile,Google Ads,Business,285,A
U01920,2025-05-29,Australia,Tablet,Google Ads,Business,357,B
U01921,2025-05-21,UK,Desktop,Google Ads,Business,46,A
U01922,2025-01-01,Canada,Desktop,Google Ads,Business,329,A
U01923,2025-02-13,USA,Desktop,Organic,Business,254,A
U01924,2025-05-04,Canada,Desktop,Organic,Individual,1,B
U01925,2025-02-27,Canada,Desktop,Organic,Individual,1,A
U01926,2025-05-31,Canada,Mobile,Referral,Individual,1,A
U01927,2025-03-27,India,Tablet,Direct,Individual,1,A
U01928,2025-04-16,USA,Tablet,Referral,Individual,1,A
U01929,2025-03-27,USA,Desktop,Referral,Individual,1,A
U01930,2025-03-29,UK,Desktop,Google Ads,Individual,1,A
U01931,2025-06-03,USA,Tablet,Direct,Business,303,B
U01932,2025-06-10,USA,Tablet,Organic,Business,272,A
U01933,2025-04-02,Canada,Tablet,Referral,Individual,1,A
U01934,2025-06-15,Australia,Tablet,LinkedIn Ads,Individual,1,B
U01935,2025-02-27,UK,Mobile,LinkedIn Ads,Individual,1,A
U01936,2025-02-12,UK,Tablet,Google Ads,Individual,1,B
U01937,2025-04-18,USA,Tablet,Direct,Business,413,B
U01938,2025-04-17,UK,Mobile,Organic,Individual,1,A
U01939,2025-06-29,USA,Desktop,Direct,Individual,1,A
U01940,2025-03-14,USA,Desktop,LinkedIn Ads,Individual,1,B
U01941,2025-02-22,India,Mobile,Direct,Business,244,B
U01942,2025-05-08,Australia,Mobile,LinkedIn Ads,Individual,1,B
U01943,2025-01-19,Canada,Mobile,Direct,Individual,1,A
U01944,2025-05-17,USA,Mobile,Referral,Individual,1,A
U01945,2025-02-22,India,Desktop,Organic,Business,492,A
U01946,2025-04-25,Australia,Mobile,Organic,Individual,1,A
U01947,2025-02-23,USA,Tablet,Referral,Business,141,A
U01948,2025-03-07,Australia,Desktop,LinkedIn Ads,Individual,1,B
U01949,2025-06-26,Australia,Tablet,LinkedIn Ads,Business,79,A
U01950,2025-05-01,India,Tablet,Organic,Individual,1,B
U01951,2025-05-16,Australia,Desktop,LinkedIn Ads,Individual,1,A
U01952,2025-06-02,Canada,Tablet,LinkedIn Ads,Business,34,B
U01953,2025-06-26,India,Mobile,Organic,Individual,1,A
U01954,2025-01-23,Australia,Desktop,Organic,Individual,1,A
U01955,2025-05-27,USA,Desktop,Google Ads,Business,333,B
U01956,2025-05-03,UK,Tablet,Referral,Business,203,A
U01957,2025-01-17,UK,Desktop,Referral,Individual,1,B
U01958,2025-06-21,India,Mobile,Referral,Business,2,A
U01959,2025-03-16,UK,Mobile,Direct,Individual,1,A
U01960,2025-05-01,UK,Mobile,LinkedIn Ads,Business,200,B
U01961,2025-02-18,India,Desktop,Organic,Individual,1,B
U01962,2025-03-23,UK,Tablet,Google Ads,Business,431,B
U01963,2025-01-14,Australia,Tablet,Direct,Individual,1,B
U01964,2025-06-15,Canada,Mobile,Direct,Individual,1,A
U01965,2025-01-23,Canada,Desktop,Direct,Individual,1,A
U01966,2025-01-11,Australia,Mobile,LinkedIn Ads,Business,343,A
U01967,2025-01-14,USA,Tablet,Referral,Individual,1,A
U01968,2025-03-23,India,Mobile,LinkedIn Ads,Individual,1,B
U01969,2025-02-10,Australia,Tablet,LinkedIn Ads,Individual,1,B
U01970,2025-03-19,Australia,Desktop,LinkedIn Ads,Business,500,B
U01971,2025-04-18,India,Desktop,LinkedIn Ads,Business,239,B
U01972,2025-03-03,Australia,Tablet,Organic,Individual,1,A
U01973,2025-06-14,India,Desktop,Google Ads,Individual,1,A
U01974,2025-05-08,India,Desktop,Referral,Individual,1,B
U01975,2025-06-23,UK,Tablet,Organic,Business,399,A
U01976,2025-02-15,Canada,Desktop,Direct,Business,74,A
U01977,2025-03-12,India,Tablet,Google Ads,Business,259,A
U01978,2025-04-09,UK,Tablet,Google Ads,Individual,1,B
U01979,2025-02-07,Canada,Mobile,Google Ads,Individual,1,B
U01980,2025-06-30,India,Tablet,Referral,Business,375,A
U01981,2025-04-28,USA,Tablet,Direct,Business,312,B
U01982,2025-06-30,USA,Desktop,Direct,Business,259,A
U01983,2025-05-09,India,Desktop,Referral,Individual,1,A
U01984,2025-06-08,UK,Tablet,Referral,Individual,1,A
U01985,2025-02-26,India,Desktop,LinkedIn Ads,Individual,1,B
U01986,2025-02-15,Australia,Mobile,Referral,Business,161,B
U01987,2025-02-10,India,Tablet,Organic,Individual,1,A
U01988,2025-03-27,Canada,Tablet,LinkedIn Ads,Business,70,B
U01989,2025-04-20,UK,Desktop,Organic,Business,236,B
U01990,2025-05-09,UK,Mobile,Referral,Individual,1,A
U01991,2025-03-14,Canada,Desktop,Direct,Individual,1,A
U01992,2025-05-29,Canada,Desktop,LinkedIn Ads,Business,449,B
U01993,2025-01-18,Australia,Desktop,Referral,Individual,1,B
U01994,2025-02-01,UK,Desktop,Organic,Business,487,B
U01995,2025-04-01,UK,Mobile,LinkedIn Ads,Business,139,A
U01996,2025-02-02,USA,Desktop,Direct,Business,84,A
U01997,2025-02-25,Canada,Tablet,Google Ads,Business,95,A
U01998,2025-06-11,India,Desktop,Direct,Individual,1,A
U01999,2025-02-02,USA,Tablet,Direct,Business,176,B
U02000,2025-06-21,UK,Tablet,Referral,Individual,1,A
U02001,2025-04-09,USA,Desktop,LinkedIn Ads,Individual,1,B
U02002,2025-03-02,India,Tablet,Google Ads,Individual,1,B
U02003,2025-02-08,USA,Desktop,Direct,Individual,1,A
U02004,2025-05-14,Canada,Tablet,Organic,Individual,1,A
U02005,2025-04-09,India,Desktop,LinkedIn Ads,Business,221,A
U02006,2025-01-15,UK,Tablet,Organic,Individual,1,A
U02007,2025-04-05,UK,Mobile,Direct,Business,164,B
U02008,2025-06-05,UK,Mobile,Referral,Individual,1,A
U02009,2025-01-12,USA,Mobile,Organic,Individual,1,A
U02010,2025-02-11,Canada,Tablet,Direct,Individual,1,A
U02011,2025-01-08,USA,Tablet,Direct,Business,45,B
U02012,2025-01-27,India,Mobile,Google Ads,Business,122,A
U02013,2025-05-01,Canada,Mobile,Direct,Individual,1,A
U02014,2025-05-21,Australia,Desktop,Organic,Individual,1,B
U02015,2025-06-26,India,Tablet,Organic,Individual,1,A
U02016,2025-03-15,USA,Desktop,Organic,Individual,1,B
U02017,2025-01-17,USA,Mobile,Direct,Individual,1,A
U02018,2025-05-22,India,Tablet,Referral,Individual,1,B
U02019,2025-06-17,India,Tablet,Google Ads,Business,123,B
U02020,2025-06-17,USA,Mobile,LinkedIn Ads,Business,256,B
U02021,2025-05-11,Australia,Desktop,LinkedIn Ads,Business,154,A
U02022,2025-06-29,USA,Mobile,Organic,Individual,1,A
U02023,2025-02-19,UK,Tablet,Direct,Business,279,A
U02024,2025-04-30,Canada,Mobile,LinkedIn Ads,Individual,1,B
U02025,2025-03-30,Canada,Desktop,LinkedIn Ads,Business,371,B
U02026,2025-03-03,India,Mobile,LinkedIn Ads,Business,32,B
U02027,2025-03-09,Australia,Tablet,Referral,Individual,1,A
U02028,2025-03-08,India,Tablet,Direct,Individual,1,A
U02029,2025-01-02,India,Desktop,Direct,Business,425,A
U02030,2025-06-08,Canada,Desktop,Referral,Business,277,A
U02031,2025-03-11,UK,Mobile,Google Ads,Business,325,A
U02032,2025-05-18,Canada,Desktop,Referral,Individual,1,B
U02033,2025-02-04,Canada,Desktop,Organic,Business,173,B
U02034,2025-03-07,UK,Desktop,Google Ads,Individual,1,A
U02035,2025-06-08,Canada,Desktop,Direct,Individual,1,A
U02036,2025-02-06,UK,Desktop,Direct,Business,100,A
U02037,2025-01-08,Australia,Desktop,Referral,Business,308,A
U02038,2025-01-06,Canada,Tablet,Google Ads,Individual,1,A
U02039,2025-03-02,Canada,Tablet,Direct,Business,254,A
U02040,2025-02-05,Australia,Mobile,Referral,Individual,1,B
U02041,2025-03-20,India,Tablet,LinkedIn Ads,Business,454,B
U02042,2025-04-12,India,Desktop,LinkedIn Ads,Business,308,B
U02043,2025-06-29,UK,Tablet,Referral,Business,94,B
U02044,2025-04-12,USA,Desktop,Referral,Business,484,B
U02045,2025-03-05,India,Desktop,Referral,Business,265,A
U02046,2025-01-10,Australia,Mobile,Referral,Individual,1,A
U02047,2025-01-01,UK,Tablet,Google Ads,Individual,1,A
U02048,2025-05-30,USA,Desktop,Referral,Business,310,A
U02049,2025-05-06,USA,Tablet,Organic,Business,14,A
U02050,2025-02-22,India,Desktop,LinkedIn Ads,Individual,1,A
U02051,2025-02-07,India,Tablet,Organic,Individual,1,B
U02052,2025-02-22,Australia,Mobile,Direct,Business,480,B
U02053,2025-06-30,Australia,Mobile,Organic,Individual,1,B
U02054,2025-01-08,India,Mobile,Direct,Business,231,B
U02055,2025-02-16,UK,Tablet,Google Ads,Business,469,B
U02056,2025-06-02,USA,Tablet,Google Ads,Business,287,B
U02057,2025-01-15,UK,Tablet,Google Ads,Individual,1,B
U02058,2025-06-06,USA,Desktop,Referral,Individual,1,A
U02059,2025-01-04,India,Tablet,Direct,Business,375,A
U02060,2025-02-05,Canada,Mobile,Google Ads,Business,295,B
U02061,2025-01-21,USA,Tablet,Google Ads,Individual,1,B
U02062,2025-03-05,Australia,Tablet,Direct,Individual,1,A
U02063,2025-04-27,Australia,Tablet,Google Ads,Business,320,A
U02064,2025-06-08,USA,Tablet,LinkedIn Ads,Business,285,B
U02065,2025-02-28,Australia,Tablet,Referral,Business,182,B
U02066,2025-06-11,USA,Mobile,LinkedIn Ads,Individual,1,A
U02067,2025-02-17,India,Tablet,LinkedIn Ads,Business,479,A
U02068,2025-02-23,India,Desktop,Organic,Individual,1,B
U02069,2025-05-25,USA,Tablet,LinkedIn Ads,Individual,1,B
U02070,2025-01-16,Canada,Desktop,Organic,Individual,1,B
U02071,2025-06-24,USA,Mobile,Direct,Individual,1,A
U02072,2025-04-26,Canada,Tablet,Referral,Business,370,A
U02073,2025-06-15,Australia,Desktop,Google Ads,Business,144,B
U02074,2025-04-06,USA,Mobile,LinkedIn Ads,Individual,1,B
U02075,2025-01-12,India,Mobile,Referral,Individual,1,B
U02076,2025-05-19,Australia,Tablet,Google Ads,Individual,1,B
U02077,2025-06-12,UK,Desktop,LinkedIn Ads,Individual,1,A
U02078,2025-03-20,USA,Mobile,LinkedIn Ads,Business,397,A
U02079,2025-06-04,India,Tablet,Referral,Business,234,B
U02080,2025-04-07,UK,Desktop,Referral,Individual,1,A
U02081,2025-06-08,UK,Desktop,LinkedIn Ads,Business,499,A
U02082,2025-04-29,USA,Desktop,Referral,Business,297,A
U02083,2025-06-07,UK,Mobile,Organic,Business,418,B
U02084,2025-06-29,India,Tablet,Organic,Individual,1,A
U02085,2025-01-13,Australia,Desktop,Google Ads,Individual,1,A
U02086,2025-05-26,Canada,Mobile,LinkedIn Ads,Individual,1,B
U02087,2025-05-25,UK,Desktop,Organic,Business,148,A
U02088,2025-06-27,Canada,Tablet,LinkedIn Ads,Business,361,A
U02089,2025-04-08,India,Mobile,LinkedIn Ads,Individual,1,A
U02090,2025-02-10,USA,Mobile,Referral,Individual,1,A
U02091,2025-05-27,UK,Mobile,Organic,Individual,1,A
U02092,2025-03-18,UK,Mobile,LinkedIn Ads,Business,420,A
U02093,2025-02-24,USA,Mobile,Referral,Business,31,A
U02094,2025-02-13,Canada,Desktop,Direct,Business,208,B
U02095,2025-02-25,Australia,Desktop,Referral,Individual,1,B
U02096,2025-03-16,Canada,Mobile,Referral,Business,314,B
U02097,2025-01-11,Canada,Mobile,Direct,Business,165,B
U02098,2025-01-16,Australia,Desktop,Organic,Business,408,B
U02099,2025-03-19,Canada,Desktop,LinkedIn Ads,Business,141,B
U02100,2025-03-04,UK,Mobile,Google Ads,Business,122,B
U02101,2025-03-13,USA,Tablet,Referral,Business,384,A
U02102,2025-01-26,Australia,Desktop,Organic,Business,142,A
U02103,2025-03-06,India,Mobile,Organic,Business,254,B
U02104,2025-01-26,USA,Mobile,Organic,Business,339,A
U02105,2025-01-30,Canada,Desktop,Direct,Individual,1,B
U02106,2025-02-12,Australia,Mobile,Google Ads,Business,105,B
U02107,2025-02-08,India,Desktop,Direct,Business,311,B
U02108,2025-04-24,USA,Mobile,Google Ads,Individual,1,A
U02109,2025-05-18,Australia,Mobile,Direct,Business,84,B
U02110,2025-03-08,USA,Tablet,Referral,Business,30,A
U02111,2025-01-05,Australia,Mobile,Google Ads,Individual,1,B
U02112,2025-01-21,Canada,Desktop,Referral,Individual,1,A
U02113,2025-06-24,India,Mobile,Referral,Individual,1,A
U02114,2025-05-11,USA,Tablet,Organic,Individual,1,A
U02115,2025-06-23,Australia,Tablet,Referral,Individual,1,A
U02116,2025-02-25,Canada,Mobile,Google Ads,Individual,1,A
U02117,2025-05-31,India,Desktop,Google Ads,Business,412,A
U02118,2025-05-22,Canada,Tablet,Referral,Business,227,B
U02119,2025-05-14,India,Mobile,LinkedIn Ads,Business,258,A
U02120,2025-05-12,Canada,Desktop,Direct,Individual,1,A
U02121,2025-01-23,Canada,Desktop,Google Ads,Individual,1,B
U02122,2025-04-22,UK,Desktop,LinkedIn Ads,Business,238,A
U02123,2025-02-16,Australia,Desktop,Organic,Individual,1,B
U02124,2025-03-12,USA,Desktop,LinkedIn Ads,Business,339,A
U02125,2025-01-03,India,Tablet,Organic,Business,331,A
U02126,2025-03-12,USA,Desktop,Organic,Business,50,A
U02127,2025-06-05,UK,Desktop,Referral,Business,42,A
U02128,2025-06-02,USA,Desktop,LinkedIn Ads,Business,251,B
U02129,2025-05-04,Australia,Mobile,Referral,Business,113,A
U02130,2025-01-01,Canada,Tablet,Organic,Individual,1,B
U02131,2025-04-19,USA,Desktop,LinkedIn Ads,Business,169,A
U02132,2025-01-18,USA,Desktop,Referral,Individual,1,A
U02133,2025-02-13,Canada,Tablet,Google Ads,Business,135,B
U02134,2025-03-31,Canada,Desktop,Direct,Individual,1,A
U02135,2025-05-18,Canada,Tablet,Google Ads,Business,234,B
U02136,2025-05-18,India,Desktop,Google Ads,Business,454,A
U02137,2025-03-07,Canada,Tablet,LinkedIn Ads,Business,329,A
U02138,2025-06-20,USA,Desktop,Organic,Individual,1,B
U02139,2025-05-21,UK,Desktop,Direct,Business,192,A
U02140,2025-03-03,Canada,Tablet,Referral,Business,244,A
U02141,2025-05-14,Australia,Mobile,Referral,Business,451,B
U02142,2025-05-18,UK,Tablet,Organic,Business,309,A
U02143,2025-06-02,India,Desktop,Direct,Individual,1,B
U02144,2025-04-23,UK,Mobile,Google Ads,Individual,1,B
U02145,2025-01-16,UK,Desktop,Google Ads,Individual,1,B
U02146,2025-04-27,India,Desktop,LinkedIn Ads,Individual,1,B
U02147,2025-02-05,India,Tablet,Organic,Business,240,B
U02148,2025-02-08,USA,Desktop,Referral,Individual,1,B
U02149,2025-05-16,Canada,Tablet,LinkedIn Ads,Business,246,B
U02150,2025-04-16,Australia,Mobile,Referral,Individual,1,A
U02151,2025-03-24,Australia,Tablet,Google Ads,Business,134,B
U02152,2025-04-17,Canada,Desktop,Google Ads,Individual,1,B
U02153,2025-06-29,USA,Mobile,Organic,Business,96,B
U02154,2025-03-03,Canada,Tablet,Direct,Individual,1,B
U02155,2025-04-26,India,Desktop,Google Ads,Business,499,A
U02156,2025-06-24,USA,Tablet,Google Ads,Business,354,B
U02157,2025-04-25,Australia,Tablet,LinkedIn Ads,Business,284,A
U02158,2025-01-28,Australia,Desktop,LinkedIn Ads,Individual,1,B
U02159,2025-01-28,USA,Tablet,Google Ads,Business,297,B
U02160,2025-05-13,USA,Mobile,Google Ads,Business,164,A
U02161,2025-01-06,USA,Tablet,Google Ads,Individual,1,A
U02162,2025-02-08,Australia,Desktop,Organic,Business,403,A
U02163,2025-05-14,USA,Desktop,Organic,Business,348,A
U02164,2025-02-05,Australia,Mobile,Referral,Business,91,B
U02165,2025-06-05,USA,Desktop,Referral,Business,292,A
U02166,2025-05-20,India,Desktop,Organic,Individual,1,A
U02167,2025-05-16,Australia,Mobile,Referral,Individual,1,A
U02168,2025-03-24,USA,Tablet,Google Ads,Business,287,A
U02169,2025-02-13,USA,Mobile,Referral,Individual,1,B
U02170,2025-04-13,UK,Mobile,LinkedIn Ads,Business,403,A
U02171,2025-03-20,Australia,Mobile,Organic,Business,358,B
U02172,2025-02-26,USA,Mobile,Google Ads,Business,150,A
U02173,2025-05-07,Canada,Desktop,Organic,Business,250,B
U02174,2025-06-26,USA,Desktop,Direct,Business,305,A
U02175,2025-06-04,USA,Mobile,Referral,Business,10,A
U02176,2025-04-05,India,Desktop,Direct,Individual,1,A
U02177,2025-01-28,USA,Tablet,Organic,Individual,1,A
