event_id,user_id,event_date,funnel_stage
E004788,U01282,2025-04-06,Trial Started
E004789,U01282,2025-04-07,Feature Used
E004790,U01282,2025-04-07,Subscription Purchased
E004791,U01283,2025-01-22,Signup
E004792,U01283,2025-01-21,Email Verified
E004793,U01283,2025-01-21,Trial Started
E004794,U01283,2025-01-26,Feature Used
E004795,U01284,2025-04-16,Signup
E004796,U01285,2025-03-15,Signup
E004797,U01285,2025-03-20,Email Verified
E004798,U01285,2025-03-19,Trial Started
E004799,U01286,2025-05-03,Signup
E004800,U01286,2025-05-04,Email Verified
E004801,U01286,2025-05-06,Trial Started
E004802,U01286,2025-05-03,Feature Used
E004803,U01287,2025-03-24,Signup
E004804,U01288,2025-03-11,Signup
E004805,U01288,2025-03-15,Email Verified
E004806,U01288,2025-03-15,Trial Started
E004807,U01289,2025-01-14,Signup
E004808,U01290,2025-05-22,Signup
E004809,U01291,2025-03-28,Signup
E004810,U01291,2025-04-02,Email Verified
E004811,U01291,2025-04-02,Trial Started
E004812,U01292,2025-03-27,Signup
E004813,U01293,2025-05-27,Signup
E004814,U01293,2025-05-29,Email Verified
E004815,U01293,2025-05-30,Trial Started
E004816,U01293,2025-05-31,Feature Used
E004817,U01294,2025-03-27,Signup
E004818,U01294,2025-03-27,Email Verified
E004819,U01294,2025-03-31,Trial Started
E004820,U01294,2025-03-27,Feature Used
E004821,U01294,2025-03-28,Subscription Purchased
E004822,U01295,2025-04-08,Signup
E004823,U01295,2025-04-11,Email Verified
E004824,U01295,2025-04-12,Trial Started
E004825,U01295,2025-04-12,Feature Used
E004826,U01295,2025-04-16,Subscription Purchased
E004827,U01295,2025-04-14,Retained 30 Days
E004828,U01296,2025-03-25,Signup
E004829,U01296,2025-03-29,Email Verified
E004830,U01297,2025-03-09,Signup
E004831,U01297,2025-03-08,Email Verified
E004832,U01298,2025-05-26,Signup
E004833,U01299,2025-02-01,Signup
E004834,U01299,2025-02-02,Email Verified
E004835,U01299,2025-02-02,Trial Started
E004836,U01299,2025-02-05,Feature Used
E004837,U01299,2025-02-07,Subscription Purchased
E004838,U01300,2025-04-07,Signup
E004839,U01300,2025-04-10,Email Verified
E004840,U01300,2025-04-12,Trial Started
E004841,U01300,2025-04-09,Feature Used
E004842,U01300,2025-04-14,Subscription Purchased
E004843,U01301,2025-05-24,Signup
E004844,U01302,2025-02-12,Signup
E004845,U01302,2025-02-12,Email Verified
E004846,U01302,2025-02-14,Trial Started
E004847,U01302,2025-02-15,Feature Used
E004848,U01302,2025-02-12,Subscription Purchased
E004849,U01302,2025-02-15,Retained 30 Days
E004850,U01303,2025-01-12,Signup
E004851,U01304,2025-01-06,Signup
E004852,U01304,2025-01-08,Email Verified
E004853,U01304,2025-01-09,Trial Started
E004854,U01304,2025-01-13,Feature Used
E004855,U01305,2025-05-14,Signup
E004856,U01305,2025-05-16,Email Verified
E004857,U01305,2025-05-14,Trial Started
E004858,U01305,2025-05-13,Feature Used
E004859,U01305,2025-05-19,Subscription Purchased
E004860,U01306,2025-03-22,Signup
E004861,U01306,2025-03-20,Email Verified
E004862,U01306,2025-03-23,Trial Started
E004863,U01306,2025-03-21,Feature Used
E004864,U01306,2025-03-26,Subscription Purchased
E004865,U01306,2025-03-27,Retained 30 Days
E004866,U01307,2025-03-24,Signup
E004867,U01307,2025-03-26,Email Verified
E004868,U01307,2025-03-29,Trial Started
E004869,U01307,2025-03-30,Feature Used
E004870,U01307,2025-03-29,Subscription Purchased
E004871,U01308,2025-02-18,Signup
E004872,U01308,2025-02-19,Email Verified
E004873,U01308,2025-02-17,Trial Started
E004874,U01308,2025-02-18,Feature Used
E004875,U01308,2025-02-22,Subscription Purchased
E004876,U01308,2025-02-24,Retained 30 Days
E004877,U01309,2025-02-01,Signup
E004878,U01309,2025-02-02,Email Verified
E004879,U01309,2025-02-05,Trial Started
E004880,U01310,2025-03-02,Signup
E004881,U01310,2025-03-02,Email Verified
E004882,U01310,2025-03-03,Trial Started
E004883,U01310,2025-03-03,Feature Used
E004884,U01310,2025-03-07,Subscription Purchased
E004885,U01310,2025-03-07,Retained 30 Days
E004886,U01311,2025-05-12,Signup
E004887,U01312,2025-03-31,Signup
E004888,U01312,2025-04-02,Email Verified
E004889,U01312,2025-04-04,Trial Started
E004890,U01312,2025-04-08,Feature Used
E004891,U01312,2025-04-08,Subscription Purchased
E004892,U01312,2025-04-08,Retained 30 Days
E004893,U01313,2025-03-29,Signup
E004894,U01313,2025-03-31,Email Verified
E004895,U01313,2025-04-02,Trial Started
E004896,U01313,2025-04-01,Feature Used
E004897,U01314,2025-05-18,Signup
E004898,U01314,2025-05-17,Email Verified
E004899,U01314,2025-05-15,Trial Started
E004900,U01314,2025-05-19,Feature Used
E004901,U01314,2025-05-22,Subscription Purchased
E004902,U01314,2025-05-22,Retained 30 Days
E004903,U01315,2025-03-03,Signup
E004904,U01315,2025-03-05,Email Verified
E004905,U01315,2025-03-07,Trial Started
E004906,U01315,2025-03-06,Feature Used
E004907,U01316,2025-01-11,Signup
E004908,U01316,2025-01-12,Email Verified
E004909,U01316,2025-01-10,Trial Started
E004910,U01316,2025-01-15,Feature Used
E004911,U01316,2025-01-14,Subscription Purchased
E004912,U01317,2025-03-07,Signup
E004913,U01317,2025-03-06,Email Verified
E004914,U01317,2025-03-06,Trial Started
E004915,U01317,2025-03-09,Feature Used
E004916,U01318,2025-06-16,Signup
E004917,U01318,2025-06-16,Email Verified
E004918,U01318,2025-06-20,Trial Started
E004919,U01318,2025-06-17,Feature Used
E004920,U01318,2025-06-19,Subscription Purchased
E004921,U01319,2025-01-16,Signup
E004922,U01320,2025-05-03,Signup
E004923,U01321,2025-04-19,Signup
E004924,U01321,2025-04-20,Email Verified
E004925,U01322,2025-04-22,Signup
E004926,U01322,2025-04-21,Email Verified
E004927,U01323,2025-01-10,Signup
E004928,U01323,2025-01-09,Email Verified
E004929,U01323,2025-01-11,Trial Started
E004930,U01323,2025-01-14,Feature Used
E004931,U01323,2025-01-12,Subscription Purchased
E004932,U01323,2025-01-16,Retained 30 Days
E004933,U01324,2025-02-20,Signup
E004934,U01324,2025-02-23,Email Verified
E004935,U01325,2025-04-02,Signup
E004936,U01325,2025-04-02,Email Verified
E004937,U01325,2025-04-05,Trial Started
E004938,U01325,2025-04-03,Feature Used
E004939,U01325,2025-04-04,Subscription Purchased
E004940,U01325,2025-04-05,Retained 30 Days
E004941,U01326,2025-05-10,Signup
E004942,U01326,2025-05-11,Email Verified
E004943,U01326,2025-05-16,Trial Started
E004944,U01327,2025-04-13,Signup
E004945,U01327,2025-04-16,Email Verified
E004946,U01328,2025-03-22,Signup
E004947,U01328,2025-03-24,Email Verified
E004948,U01328,2025-03-24,Trial Started
E004949,U01328,2025-03-29,Feature Used
E004950,U01328,2025-03-29,Subscription Purchased
E004951,U01328,2025-03-31,Retained 30 Days
E004952,U01329,2025-01-13,Signup
E004953,U01329,2025-01-12,Email Verified
E004954,U01329,2025-01-12,Trial Started
E004955,U01329,2025-01-15,Feature Used
E004956,U01329,2025-01-17,Subscription Purchased
E004957,U01330,2025-05-25,Signup
E004958,U01330,2025-05-27,Email Verified
E004959,U01330,2025-05-28,Trial Started
E004960,U01330,2025-05-30,Feature Used
E004961,U01331,2025-06-21,Signup
E004962,U01331,2025-06-20,Email Verified
E004963,U01331,2025-06-20,Trial Started
E004964,U01331,2025-06-23,Feature Used
E004965,U01332,2025-03-16,Signup
E004966,U01332,2025-03-16,Email Verified
E004967,U01332,2025-03-16,Trial Started
E004968,U01332,2025-03-18,Feature Used
E004969,U01332,2025-03-21,Subscription Purchased
E004970,U01333,2025-06-20,Signup
E004971,U01333,2025-06-23,Email Verified
E004972,U01334,2025-02-04,Signup
E004973,U01334,2025-02-03,Email Verified
E004974,U01334,2025-02-07,Trial Started
E004975,U01334,2025-02-09,Feature Used
E004976,U01334,2025-02-10,Subscription Purchased
E004977,U01334,2025-02-10,Retained 30 Days
E004978,U01335,2025-01-15,Signup
E004979,U01335,2025-01-18,Email Verified
E004980,U01335,2025-01-19,Trial Started
E004981,U01335,2025-01-18,Feature Used
E004982,U01335,2025-01-18,Subscription Purchased
E004983,U01335,2025-01-19,Retained 30 Days
E004984,U01336,2025-05-16,Signup
E004985,U01336,2025-05-19,Email Verified
E004986,U01336,2025-05-16,Trial Started
E004987,U01336,2025-05-16,Feature Used
E004988,U01336,2025-05-21,Subscription Purchased
E004989,U01337,2025-02-16,Signup
E004990,U01337,2025-02-16,Email Verified
E004991,U01338,2025-04-24,Signup
E004992,U01338,2025-04-28,Email Verified
E004993,U01338,2025-04-26,Trial Started
E004994,U01338,2025-05-01,Feature Used
E004995,U01338,2025-04-28,Subscription Purchased
E004996,U01339,2025-06-05,Signup
E004997,U01340,2025-03-01,Signup
E004998,U01341,2025-01-11,Signup
E004999,U01341,2025-01-13,Email Verified
E005000,U01342,2025-06-23,Signup
E005001,U01342,2025-06-20,Email Verified
E005002,U01342,2025-06-22,Trial Started
E005003,U01342,2025-06-23,Feature Used
E005004,U01343,2025-06-26,Signup
E005005,U01343,2025-06-26,Email Verified
E005006,U01343,2025-06-28,Trial Started
E005007,U01343,2025-06-24,Feature Used
E005008,U01343,2025-06-28,Subscription Purchased
E005009,U01343,2025-06-28,Retained 30 Days
E005010,U01344,2025-07-04,Signup
E005011,U01344,2025-06-30,Email Verified
E005012,U01344,2025-07-01,Trial Started
E005013,U01344,2025-07-07,Feature Used
E005014,U01344,2025-07-07,Subscription Purchased
E005015,U01345,2025-05-31,Signup
E005016,U01345,2025-05-30,Email Verified
E005017,U01345,2025-05-30,Trial Started
E005018,U01345,2025-05-30,Feature Used
E005019,U01345,2025-06-01,Subscription Purchased
E005020,U01346,2025-02-12,Signup
E005021,U01346,2025-02-15,Email Verified
E005022,U01346,2025-02-13,Trial Started
E005023,U01347,2025-04-22,Signup
E005024,U01347,2025-04-21,Email Verified
E005025,U01347,2025-04-25,Trial Started
E005026,U01348,2025-06-02,Signup
E005027,U01348,2025-06-06,Email Verified
E005028,U01348,2025-06-08,Trial Started
E005029,U01349,2025-06-30,Signup
E005030,U01349,2025-07-03,Email Verified
E005031,U01349,2025-07-04,Trial Started
E005032,U01349,2025-07-04,Feature Used
E005033,U01349,2025-07-04,Subscription Purchased
E005034,U01349,2025-07-04,Retained 30 Days
E005035,U01350,2025-05-05,Signup
E005036,U01351,2025-06-27,Signup
E005037,U01351,2025-06-28,Email Verified
E005038,U01351,2025-07-01,Trial Started
E005039,U01351,2025-06-29,Feature Used
E005040,U01351,2025-06-30,Subscription Purchased
E005041,U01351,2025-07-05,Retained 30 Days
E005042,U01352,2025-06-07,Signup
E005043,U01352,2025-06-10,Email Verified
E005044,U01352,2025-06-11,Trial Started
E005045,U01352,2025-06-11,Feature Used
E005046,U01353,2025-02-27,Signup
E005047,U01353,2025-02-26,Email Verified
E005048,U01353,2025-02-25,Trial Started
E005049,U01354,2025-01-19,Signup
E005050,U01354,2025-01-20,Email Verified
E005051,U01354,2025-01-23,Trial Started
E005052,U01354,2025-01-26,Feature Used
E005053,U01354,2025-01-28,Subscription Purchased
E005054,U01355,2025-06-08,Signup
E005055,U01355,2025-06-06,Email Verified
E005056,U01355,2025-06-08,Trial Started
E005057,U01355,2025-06-11,Feature Used
E005058,U01356,2025-05-27,Signup
E005059,U01356,2025-05-29,Email Verified
E005060,U01356,2025-05-30,Trial Started
E005061,U01356,2025-05-28,Feature Used
E005062,U01356,2025-06-02,Subscription Purchased
E005063,U01356,2025-05-29,Retained 30 Days
E005064,U01357,2025-03-23,Signup
E005065,U01357,2025-03-22,Email Verified
E005066,U01357,2025-03-22,Trial Started
E005067,U01357,2025-03-26,Feature Used
E005068,U01357,2025-03-27,Subscription Purchased
E005069,U01357,2025-03-26,Retained 30 Days
E005070,U01358,2025-03-10,Signup
E005071,U01358,2025-03-10,Email Verified
E005072,U01358,2025-03-14,Trial Started
E005073,U01359,2025-03-10,Signup
E005074,U01359,2025-03-11,Email Verified
E005075,U01360,2025-02-04,Signup
E005076,U01360,2025-02-07,Email Verified
E005077,U01360,2025-02-08,Trial Started
E005078,U01360,2025-02-12,Feature Used
E005079,U01361,2025-06-19,Signup
E005080,U01361,2025-06-24,Email Verified
E005081,U01361,2025-06-26,Trial Started
E005082,U01361,2025-06-22,Feature Used
E005083,U01361,2025-06-27,Subscription Purchased
E005084,U01361,2025-06-26,Retained 30 Days
E005085,U01362,2025-07-02,Signup
E005086,U01362,2025-07-05,Email Verified
E005087,U01363,2025-03-17,Signup
E005088,U01363,2025-03-20,Email Verified
E005089,U01363,2025-03-22,Trial Started
E005090,U01363,2025-03-23,Feature Used
E005091,U01363,2025-03-22,Subscription Purchased
E005092,U01364,2025-04-02,Signup
E005093,U01364,2025-04-03,Email Verified
E005094,U01364,2025-04-06,Trial Started
E005095,U01364,2025-04-04,Feature Used
E005096,U01364,2025-04-09,Subscription Purchased
E005097,U01365,2025-03-30,Signup
E005098,U01365,2025-03-30,Email Verified
E005099,U01365,2025-04-02,Trial Started
E005100,U01365,2025-04-01,Feature Used
E005101,U01365,2025-04-02,Subscription Purchased
E005102,U01366,2025-01-10,Signup
E005103,U01367,2025-03-03,Signup
E005104,U01367,2025-03-03,Email Verified
E005105,U01367,2025-03-05,Trial Started
E005106,U01367,2025-03-04,Feature Used
E005107,U01367,2025-03-09,Subscription Purchased
E005108,U01368,2025-05-26,Signup
E005109,U01368,2025-05-26,Email Verified
E005110,U01368,2025-05-30,Trial Started
E005111,U01368,2025-05-28,Feature Used
E005112,U01368,2025-05-29,Subscription Purchased
E005113,U01368,2025-06-02,Retained 30 Days
E005114,U01369,2025-05-11,Signup
E005115,U01369,2025-05-17,Email Verified
E005116,U01370,2025-02-22,Signup
E005117,U01370,2025-02-18,Email Verified
E005118,U01371,2025-02-08,Signup
E005119,U01371,2025-02-11,Email Verified
E005120,U01371,2025-02-10,Trial Started
E005121,U01371,2025-02-14,Feature Used
E005122,U01371,2025-02-11,Subscription Purchased
E005123,U01371,2025-02-12,Retained 30 Days
E005124,U01372,2025-05-20,Signup
E005125,U01372,2025-05-20,Email Verified
E005126,U01373,2025-04-17,Signup
E005127,U01373,2025-04-22,Email Verified
E005128,U01373,2025-04-22,Trial Started
E005129,U01373,2025-04-22,Feature Used
E005130,U01373,2025-04-23,Subscription Purchased
E005131,U01373,2025-04-23,Retained 30 Days
E005132,U01374,2025-05-11,Signup
E005133,U01374,2025-05-14,Email Verified
E005134,U01374,2025-05-16,Trial Started
E005135,U01374,2025-05-14,Feature Used
E005136,U01375,2025-06-20,Signup
E005137,U01375,2025-06-18,Email Verified
E005138,U01376,2025-04-01,Signup
E005139,U01376,2025-03-31,Email Verified
E005140,U01376,2025-04-03,Trial Started
E005141,U01376,2025-04-05,Feature Used
E005142,U01376,2025-04-03,Subscription Purchased
E005143,U01376,2025-04-07,Retained 30 Days
E005144,U01377,2025-07-02,Signup
E005145,U01377,2025-07-04,Email Verified
E005146,U01377,2025-07-06,Trial Started
E005147,U01378,2025-03-08,Signup
E005148,U01378,2025-03-10,Email Verified
E005149,U01378,2025-03-10,Trial Started
E005150,U01378,2025-03-13,Feature Used
E005151,U01379,2025-03-22,Signup
E005152,U01379,2025-03-24,Email Verified
E005153,U01379,2025-03-26,Trial Started
E005154,U01380,2025-02-09,Signup
E005155,U01380,2025-02-14,Email Verified
E005156,U01380,2025-02-13,Trial Started
E005157,U01380,2025-02-16,Feature Used
E005158,U01381,2025-03-01,Signup
E005159,U01381,2025-02-25,Email Verified
E005160,U01382,2025-02-13,Signup
E005161,U01382,2025-02-16,Email Verified
E005162,U01382,2025-02-16,Trial Started
E005163,U01383,2025-03-27,Signup
E005164,U01383,2025-03-29,Email Verified
E005165,U01383,2025-03-28,Trial Started
E005166,U01383,2025-03-28,Feature Used
E005167,U01383,2025-03-29,Subscription Purchased
E005168,U01383,2025-03-31,Retained 30 Days
E005169,U01384,2025-05-28,Signup
E005170,U01384,2025-05-29,Email Verified
E005171,U01385,2025-03-01,Signup
E005172,U01385,2025-03-02,Email Verified
E005173,U01385,2025-03-04,Trial Started
E005174,U01385,2025-03-04,Feature Used
E005175,U01385,2025-03-07,Subscription Purchased
E005176,U01386,2025-02-23,Signup
E005177,U01386,2025-02-24,Email Verified
E005178,U01386,2025-02-24,Trial Started
E005179,U01387,2025-01-30,Signup
E005180,U01387,2025-01-29,Email Verified
E005181,U01387,2025-01-31,Trial Started
E005182,U01387,2025-01-31,Feature Used
E005183,U01387,2025-01-30,Subscription Purchased
E005184,U01387,2025-02-02,Retained 30 Days
E005185,U01388,2025-02-15,Signup
E005186,U01389,2025-06-10,Signup
E005187,U01389,2025-06-16,Email Verified
E005188,U01389,2025-06-12,Trial Started
E005189,U01389,2025-06-15,Feature Used
E005190,U01389,2025-06-19,Subscription Purchased
E005191,U01389,2025-06-16,Retained 30 Days
E005192,U01390,2025-01-09,Signup
E005193,U01390,2025-01-06,Email Verified
E005194,U01390,2025-01-08,Trial Started
E005195,U01390,2025-01-12,Feature Used
E005196,U01391,2025-06-11,Signup
E005197,U01391,2025-06-10,Email Verified
E005198,U01392,2025-02-09,Signup
E005199,U01393,2025-02-05,Signup
E005200,U01393,2025-02-04,Email Verified
E005201,U01394,2025-04-24,Signup
E005202,U01394,2025-04-23,Email Verified
E005203,U01394,2025-04-25,Trial Started
E005204,U01394,2025-04-25,Feature Used
E005205,U01395,2025-01-30,Signup
E005206,U01395,2025-02-01,Email Verified
E005207,U01395,2025-02-01,Trial Started
E005208,U01396,2025-02-09,Signup
E005209,U01396,2025-02-13,Email Verified
E005210,U01396,2025-02-13,Trial Started
E005211,U01396,2025-02-10,Feature Used
E005212,U01396,2025-02-11,Subscription Purchased
E005213,U01396,2025-02-16,Retained 30 Days
E005214,U01397,2025-06-04,Signup
E005215,U01397,2025-06-02,Email Verified
E005216,U01397,2025-06-07,Trial Started
E005217,U01398,2025-06-30,Signup
E005218,U01398,2025-07-02,Email Verified
E005219,U01399,2025-06-18,Signup
E005220,U01399,2025-06-18,Email Verified
E005221,U01399,2025-06-20,Trial Started
E005222,U01399,2025-06-20,Feature Used
E005223,U01399,2025-06-23,Subscription Purchased
E005224,U01400,2025-04-23,Signup
E005225,U01400,2025-04-21,Email Verified
E005226,U01400,2025-04-23,Trial Started
E005227,U01400,2025-04-27,Feature Used
E005228,U01400,2025-04-24,Subscription Purchased
E005229,U01401,2025-06-16,Signup
E005230,U01401,2025-06-13,Email Verified
E005231,U01402,2025-03-05,Signup
E005232,U01402,2025-03-10,Email Verified
E005233,U01403,2025-06-12,Signup
E005234,U01404,2025-06-12,Signup
E005235,U01404,2025-06-18,Email Verified
E005236,U01404,2025-06-17,Trial Started
E005237,U01404,2025-06-18,Feature Used
E005238,U01404,2025-06-16,Subscription Purchased
E005239,U01405,2025-01-07,Signup
E005240,U01405,2025-01-10,Email Verified
E005241,U01405,2025-01-11,Trial Started
E005242,U01405,2025-01-10,Feature Used
E005243,U01405,2025-01-11,Subscription Purchased
E005244,U01406,2025-01-21,Signup
E005245,U01406,2025-01-24,Email Verified
E005246,U01406,2025-01-25,Trial Started
E005247,U01406,2025-01-27,Feature Used
E005248,U01407,2025-05-28,Signup
E005249,U01407,2025-05-29,Email Verified
E005250,U01407,2025-05-28,Trial Started
E005251,U01407,2025-05-26,Feature Used
E005252,U01407,2025-05-27,Subscription Purchased
E005253,U01407,2025-05-28,Retained 30 Days
E005254,U01408,2025-05-03,Signup
E005255,U01408,2025-04-30,Email Verified
E005256,U01408,2025-05-01,Trial Started
E005257,U01408,2025-05-07,Feature Used
E005258,U01408,2025-05-07,Subscription Purchased
E005259,U01408,2025-05-07,Retained 30 Days
E005260,U01409,2025-01-13,Signup
E005261,U01409,2025-01-12,Email Verified
E005262,U01409,2025-01-12,Trial Started
E005263,U01409,2025-01-15,Feature Used
E005264,U01410,2025-02-04,Signup
E005265,U01410,2025-02-06,Email Verified
